,Voucher Number,Voucher_Date,Credit,Invoice_number
0,ESS/RV220162,2022-02-24,7000.0,ESS/IVO211298
0,ESS/RV220177,2022-05-23,15900.0,ESS/IVO211299
0,ESS/RV220176,2022-05-23,45.0,ESS/IVO211300
1,ESS/RV220173,2022-03-30,2149.0,ESS/IVO211300
0,ESS/RV220174,2022-03-31,3484.0,ESS/IVO211301
0,ESS/RV220071,2022-01-27,12866.64,ESS/IVO211303
0,ESS/RV220097,2022-02-06,57840.0,ESS/IVO211304
1,ESS/CN220032,2022-12-31,1210.0,ESS/IVO211304
0,ESS/RV220089,2022-02-02,21626.0,ESS/IVO211305
1,ESS/RV220253,2022-03-23,3.0,ESS/IVO211305
0,ESS/RV220429,2022-05-29,18968.0,ESS/IVO211306
0,ESS/RV220091,2022-01-31,7050.0,ESS/IVO211307
0,ESS/RV220091,2022-01-31,525.0,ESS/IVO211308
0,ESS/RV220666,2022-08-21,34000.0,ESS/IVO211309
0,ESS/RV220169,2022-03-02,7200.0,ESS/IVO211310
0,ESS/RV220116,2022-02-09,9900.0,ESS/IVO211311
0,ESS/RV220320,2022-04-14,3500.0,ESS/IVO211312
0,ESS/RV220125,2022-02-28,3400.0,ESS/IVO211313
0,ESS/RV220188,2022-03-01,3400.0,ESS/IVO211314
0,ESS/RV220159,2022-02-27,3400.0,ESS/IVO211315
0,ESS/RV220197,2022-03-08,4150.0,ESS/IVO211316
0,ESS/RV220154,2022-02-28,6800.0,ESS/IVO211317
0,ESS/RV220122,2022-02-15,4350.0,ESS/IVO211318
0,ESS/RV220291,2022-04-07,11200.0,ESS/IVO211319
0,ESS/RV220152,2022-02-23,27600.0,ESS/IVO211320
0,ESS/RV220152,2022-02-23,20063.0,ESS/INV0083
0,ESS/ALN210050,2021-10-28,5700.0,ESS/INV0084
0,ESS/RV220227,2022-03-15,7000.0,ESS/IVO211321
0,ESS/RV220144,2022-02-20,6900.0,ESS/IVO211322
0,ESS/RV220144,2022-02-20,3550.0,ESS/IVO211323
0,ESS/RV220144,2022-02-20,779.0,ESS/IVO211324
0,ESS/ALN220006,2022-01-04,2000.0,ESS/INV0085
0,ESS/RV220664,2022-08-21,7200.0,ESS/IVO211325
0,ESS/RV220664,2022-08-21,7200.0,ESS/IVO211326
0,ESS/RV220664,2022-08-21,7200.0,ESS/IVO211327
0,ESS/RV220664,2022-08-21,7200.0,ESS/IVO211328
0,ESS/RV220664,2022-08-21,2640.0,ESS/IVO211329
0,ESS/RV220318,2022-04-14,13200.0,ESS/IVO211330
0,ESS/RV220318,2022-04-14,7200.0,ESS/IVO211331
0,ESS/RV220171,2022-03-02,10350.0,ESS/IVO211332
0,ESS/RV220093,2022-01-27,19600.0,ESS/IVO211333
0,ESS/RV220093,2022-01-27,38800.0,ESS/IVO211334
0,ESS/RV220093,2022-01-27,14650.0,ESS/IVO211335
0,ESS/RV220130,2022-02-15,6600.0,ESS/IVO211336
0,ESS/RV220130,2022-02-15,189200.0,ESS/IVO211337
0,ESS/RV220130,2022-02-15,149000.0,ESS/IVO211338
0,ESS/RV220339,2022-04-24,45929.0,ESS/IVO211339
0,ESS/RV220522,2022-06-30,22575.0,ESS/IVO211340
0,ESS/RV220166,2022-02-27,1000.0,ESS/IVO211341
0,ESS/RV220138,2022-02-13,6500.0,ESS/IVO211342
0,ESS/RV210450,2021-07-25,4500.0,ESS/INV0086
0,ESS/RV220234,2022-03-16,19800.0,ESS/IVO211343
0,ESS/RV210572,2021-12-29,18496.0,ESS/IVO211344
0,ESS/RV210533,2021-11-16,256.0,ESS/IVO211345
0,ESS/RV210533,2021-11-16,224.0,ESS/IVO211346
0,ESS/RV210533,2021-11-16,15408.0,ESS/IVO211347
0,ESS/RV210572,2021-12-29,4008.0,ESS/IVO211348
0,ESS/RV210572,2021-12-29,4216.0,ESS/IVO211349
0,ESS/RV210572,2021-12-29,224.0,ESS/IVO211350
0,ESS/RV210572,2021-12-29,3780.0,ESS/IVO211351
0,ESS/RV210572,2021-12-29,224.0,ESS/IVO211352
0,ESS/RV210572,2021-12-29,67032.0,ESS/IVO211353
0,ESS/RV210572,2021-12-29,160.0,ESS/IVO211354
0,ESS/RV210572,2021-12-29,160.0,ESS/IVO211355
0,ESS/RV210572,2021-12-29,2988.0,ESS/IVO211356
0,ESS/RV210572,2021-12-29,12980.0,ESS/IVO211357
0,ESS/RV210572,2021-12-29,1296.0,ESS/IVO211358
0,ESS/RV210572,2021-12-29,3504.0,ESS/IVO211359
0,ESS/RV210572,2021-12-29,1024.0,ESS/IVO211360
0,ESS/RV210572,2021-12-29,160.0,ESS/IVO211361
0,ESS/RV220200,2022-03-02,224.0,ESS/IVO211362
0,ESS/RV220200,2022-03-02,2410.0,ESS/IVO211363
0,ESS/RV220200,2022-03-02,5632.0,ESS/IVO211364
0,ESS/RV220268,2022-03-29,1344.0,ESS/IVO211365
0,ESS/RV220268,2022-03-29,40192.0,ESS/IVO211366
0,ESS/RV220268,2022-03-29,432.0,ESS/IVO211367
0,ESS/RV220268,2022-03-29,576.0,ESS/IVO211368
0,ESS/RV220268,2022-03-29,12612.0,ESS/IVO211369
0,ESS/RV220200,2022-03-02,224.0,ESS/IVO211370
0,ESS/ALN220005,2022-01-20,26000.0,ESS/IVO211371
0,ESS/ALN220005,2022-01-20,11200.0,ESS/IVO211372
0,ESS/ALN220005,2022-01-20,6800.0,ESS/IVO211373
0,ESS/ALN220005,2022-01-20,2800.0,ESS/IVO211374
0,ESS/RV220098,2022-02-06,103000.0,ESS/IVO211375
0,ESS/RV221006,2022-12-29,1600.0,ESS/INV0088
0,ESS/RV220369,2022-05-10,1185.0,ESS/INV0089
0,ESS/RV220369,2022-05-10,1185.0,ESS/INV0090
0,ESS/RV220369,2022-05-10,1185.0,ESS/INV0092
0,ESS/RV220369,2022-05-10,1185.0,ESS/INV0093
0,ESS/RV220369,2022-05-10,1185.0,ESS/INV0094
0,ESS/RV220369,2022-05-10,1185.0,ESS/INV0095
0,ESS/RV220369,2022-05-10,771.0,ESS/INV0096
0,ESS/RV220646,2022-08-10,5175.0,ESS/IVO211376
0,ESS/CN210021,2021-09-15,1400.0,ESS/INV0097
0,ESS/CN210035,2021-12-31,14400.0,ESS/IVO211377
0,ESS/RV220517,2022-05-31,7200.0,ESS/IVO211378
0,ESS/RV220205,2022-03-09,4560.0,ESS/IVO211379
0,ESS/RV220205,2022-03-09,7600.0,ESS/IVO211380
0,ESS/RV220276,2022-04-03,14400.0,ESS/IVO211381
0,ESS/RV210535,2021-11-18,72000.0,ESS/IVA210006
0,ESS/RV220088,2022-02-02,1340.0,ESS/IVO211382
0,ESS/RV220088,2022-02-02,13400.0,ESS/IVO211383
0,ESS/RV220163,2022-02-28,6484.0,ESS/IVO211384
0,ESS/ALN210044,2021-11-03,6600.0,ESS/IVO211385
0,ESS/ALN210045,2021-12-22,6600.0,ESS/IVO211386
0,ESS/RV220093,2022-01-27,6600.0,ESS/IVO211387
0,ESS/RV220093,2022-01-27,149000.0,ESS/IVO211389
0,ESS/RV210572,2021-12-29,36300.0,ESS/IVO211390
0,ESS/RV210572,2021-12-29,36300.0,ESS/IVO211391
0,ESS/RV220200,2022-03-02,36300.0,ESS/IVO211392
0,ESS/RV220268,2022-03-29,36300.0,ESS/IVO211393
0,ESS/RV220268,2022-03-29,36300.0,ESS/IVO211394
0,ESS/ALN210033,2021-11-01,600.0,ESS/INV0099
0,ESS/ALN220010,2022-02-06,4528.0,ESS/INV0101
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO211395
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO211396
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO211397
0,ESS/RV220202,2022-03-08,14400.0,ESS/IVO211398
0,ESS/RV220202,2022-03-08,17200.0,ESS/IVO211399
0,ESS/RV220799,2022-10-11,7200.0,ESS/IVO211400
0,ESS/RV220202,2022-03-08,8600.0,ESS/IVO211401
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO211402
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO211403
0,ESS/RV220202,2022-03-08,3600.0,ESS/IVO211404
0,ESS/RV220799,2022-10-11,10540.0,ESS/IVO211405
0,ESS/CN210032,2021-10-31,1930.0,ESS/INV0102
0,ESS/ALN210034,2021-09-16,2125.0,ESS/IVA210003
0,ESS/ALN210035,2021-09-23,2125.0,ESS/INV0103
0,ESS/RV220218,2022-03-14,17200.0,ESS/IVO211406
0,ESS/RV220218,2022-03-14,7200.0,ESS/IVO211407
0,ESS/RV220218,2022-03-14,7200.0,ESS/IVO211408
0,ESS/RV220218,2022-03-14,25200.0,ESS/IVO211409
0,ESS/RV220218,2022-03-14,7200.0,ESS/IVO211410
0,ESS/RV220218,2022-03-14,14400.0,ESS/IVO211412
0,ESS/ALN210051,2021-04-15,1138.83,ESS/INV0104
0,ESS/ALN210052,2021-06-13,1138.83,ESS/INV0110
0,ESS/RV210621,2021-09-02,1138.83,ESS/INV0111
0,ESS/ALN210053,2021-09-19,819.0,ESS/INV0116
0,ESS/ALN210053,2021-09-19,819.0,ESS/INV0117
0,ESS/RV210621,2021-09-02,1138.83,ESS/INV0122
0,ESS/RV210621,2021-09-02,559.0,ESS/INV0125
0,ESS/RV210553,2021-12-06,559.0,ESS/INV0126
0,ESS/RV210553,2021-12-06,559.0,ESS/INV0127
0,ESS/RV210553,2021-12-06,819.0,ESS/INV0128
0,ESS/RV210621,2021-09-02,819.0,ESS/INV0129
0,ESS/RV210553,2021-12-06,819.0,ESS/INV0130
0,ESS/RV210553,2021-12-06,819.0,ESS/INV0131
0,ESS/RV210621,2021-09-02,1138.83,ESS/INV0132
0,ESS/RV210553,2021-12-06,1138.83,ESS/INV0133
0,ESS/RV210553,2021-12-06,1138.83,ESS/INV0134
0,ESS/RV210553,2021-12-06,1138.83,ESS/INV0135
0,ESS/ALN210053,2021-09-19,588.0,ESS/INV0136
0,ESS/RV210553,2021-12-06,588.0,ESS/INV0137
0,ESS/RV210553,2021-12-06,588.0,ESS/INV0138
0,ESS/RV210553,2021-12-06,588.0,ESS/INV0139
0,ESS/RV210553,2021-12-06,472.0,ESS/INV0140
0,ESS/RV210553,2021-12-06,985.33,ESS/INV0141
0,ESS/RV210553,2021-12-06,985.33,ESS/INV0142
0,ESS/RV210553,2021-12-06,985.33,ESS/INV0143
0,ESS/RV210553,2021-12-06,559.0,ESS/INV0124
0,ESS/RV220489,2022-06-19,960.0,ESS/INV0144
0,ESS/RV210623,2021-07-07,300.0,ESS/IVO211413
0,ESS/CN210033,2021-10-31,900.0,ESS/INV0153
0,ESS/RV220248,2022-03-20,54890.0,ESS/INV0154
1,ESS/ALN210048,2021-07-15,8610.0,ESS/INV0154
0,ESS/RV220330,2022-04-21,88000.0,ESS/INV0155
0,ESS/RV220078,2022-01-30,513.33,ESS/INV0156
0,ESS/RV220078,2022-01-30,819.0,ESS/INV0157
0,ESS/RV220078,2022-01-30,819.0,ESS/INV0158
0,ESS/RV210553,2021-12-06,472.0,ESS/INV0159
0,ESS/RV210553,2021-12-06,559.0,ESS/INV0160
0,ESS/RV210553,2021-12-06,1138.83,ESS/INV0161
0,ESS/ALN220007,2022-01-02,2125.0,ESS/INV0163
0,ESS/RV210624,2021-06-28,600.0,ESS/IVO211414
0,ESS/ALN220008,2022-01-10,4500.0,ESS/INV0098
0,ESS/RV220134,2022-02-16,2700.0,ESS/IVO211415
0,ESS/RV220431,2022-05-30,76416.0,ESS/INV0082
1,ESS/RV210625,2021-11-30,41700.0,ESS/INV0082
2,ESS/ALN210075,2021-11-30,34716.0,ESS/INV0082
0,ESS/ALN220076,2022-03-02,571.33,ESS/INV0165
0,ESS/RV210474,2021-09-09,571.33,ESS/INV0167
0,ESS/RV210474,2021-09-09,571.33,ESS/INV0168
0,ESS/RV210474,2021-09-09,571.33,ESS/INV0169
0,ESS/ALN220009,2022-02-06,571.33,ESS/INV0170
0,ESS/ALN220009,2022-02-06,571.33,ESS/INV0171
0,ESS/ALN220009,2022-02-06,571.33,ESS/INV0172
0,ESS/ALN220009,2022-02-06,571.33,ESS/INV0174
0,ESS/RV220200,2022-03-02,1120.0,ESS/IVO211417
0,ESS/RV220200,2022-03-02,1104.0,ESS/IVO211418
0,ESS/RV210627,2021-07-28,5000.0,ESS/INV0175
1,ESS/RV230658,2023-12-31,4500.0,ESS/INV0175
0,ESS/RV221006,2022-12-29,783.33,ESS/INV0213
0,ESS/RV221006,2022-12-29,783.33,ESS/INV0212
0,ESS/RV220369,2022-05-10,771.0,ESS/INV0214
0,ESS/RV220369,2022-05-10,771.0,ESS/INV0215
0,ESS/RV220369,2022-05-10,815.0,ESS/INV0189
0,ESS/RV220369,2022-05-10,815.0,ESS/INV0178
0,ESS/RV220432,2022-05-30,811.0,ESS/INV0176
0,ESS/RV220489,2022-06-19,840.0,ESS/INV0177
0,ESS/RV220489,2022-06-19,1110.0,ESS/INV0179
0,ESS/RV221006,2022-12-29,842.5,ESS/INV0180
0,ESS/RV220492,2022-06-19,580.0,ESS/INV0181
0,ESS/RV220489,2022-06-19,552.0,ESS/INV0182
0,ESS/RV220646,2022-08-10,1017.0,ESS/INV0184
0,ESS/RV220432,2022-05-30,811.0,ESS/INV0187
0,ESS/RV220489,2022-06-19,840.0,ESS/INV0188
0,ESS/RV221006,2022-12-29,842.5,ESS/INV0191
0,ESS/RV220489,2022-06-19,552.0,ESS/INV0193
0,ESS/RV220646,2022-08-10,1017.0,ESS/INV0195
0,ESS/RV220489,2022-06-19,1240.58,ESS/INV0197
0,ESS/RV220431,2022-05-30,4757.5,ESS/INV0196
0,ESS/RV220589,2022-07-26,552.0,ESS/INV0194
0,ESS/RV220492,2022-06-19,580.0,ESS/INV0192
0,ESS/RV220489,2022-06-19,1110.0,ESS/INV0190
0,ESS/RV220489,2022-06-19,609.0,ESS/INV0209
0,ESS/RV220431,2022-05-30,4757.5,ESS/INV0185
0,ESS/RV220489,2022-06-19,1240.58,ESS/INV0186
0,ESS/RV220489,2022-06-19,609.0,ESS/INV0210
0,ESS/RV220589,2022-07-26,552.0,ESS/INV0183
0,ESS/CN220023,2022-08-31,6450.14,ESS/INV0220
0,ESS/RV220878,2022-11-06,8150.0,ESS/INV0221
0,ESS/RV220517,2022-05-31,3535.08,ESS/INV0222
0,ESS/RV220535,2022-07-03,1106.0,ESS/INV0224
0,ESS/CN220038,2022-01-01,560.0,ESS/INV0225
0,ESS/RV220489,2022-06-19,934.0,ESS/INV0226
0,ESS/RV220622,2022-08-02,702.0,ESS/INV0227
0,ESS/RV220535,2022-07-03,2770.97,ESS/INV0228
0,ESS/RV220577,2022-07-21,2476.8,ESS/INV0229
0,ESS/RV220489,2022-06-19,575.0,ESS/INV0232
0,ESS/RV220489,2022-06-19,575.0,ESS/INV0233
0,ESS/RV220380,2022-05-15,16800.0,ESS/IVO220001
0,ESS/RV220325,2022-04-14,19303.68,ESS/IVO220002
0,ESS/RV220325,2022-04-14,19303.68,ESS/IVO220003
0,ESS/RV220113,2022-02-09,27200.0,ESS/IVO220004
0,ESS/RV220146,2022-02-21,10500.0,ESS/IVO220005
0,ESS/RV220109,2022-02-06,19800.0,ESS/IVO220006
0,ESS/RV220216,2022-03-13,3400.0,ESS/IVO220007
0,ESS/RV220305,2022-05-01,3400.0,ESS/IVO220008
0,ESS/RV220341,2022-04-24,6800.0,ESS/IVO220009
0,ESS/RV220229,2022-03-21,6800.0,ESS/IVO220014
0,ESS/RV220228,2022-03-16,7000.0,ESS/IVO220015
0,ESS/RV220258,2022-03-27,37400.0,ESS/IVO220016
0,ESS/RV220123,2022-02-10,13600.0,ESS/IVO220017
0,ESS/RV220257,2022-03-24,7200.0,ESS/IVO220019
0,ESS/RV220160,2022-02-27,24200.0,ESS/IVO220020
0,ESS/RV220170,2022-03-02,3450.0,ESS/IVO220021
0,ESS/RV220147,2022-03-07,6500.0,ESS/IVO220022
0,ESS/RV220119,2022-02-07,10200.0,ESS/IVO220023
0,ESS/RV220156,2022-02-24,10200.0,ESS/IVO220024
0,ESS/RV220271,2022-04-03,9900.0,ESS/IVO220025
0,ESS/RV220115,2022-02-09,120200.0,ESS/IVO220026
0,ESS/RV220184,2022-03-06,59050.0,ESS/IVO220027
0,ESS/RV220210,2022-03-10,3100.0,ESS/IVO220030
0,ESS/RV221011,2022-12-31,7200.0,ESS/IVO220031
0,ESS/RV220183,2022-03-02,14000.0,ESS/IVO220032
0,ESS/RV220183,2022-03-02,7000.0,ESS/IVO220033
0,ESS/RV220155,2022-02-24,26000.0,ESS/IVO220034
0,ESS/RV220155,2022-02-24,11200.0,ESS/IVO220035
0,ESS/RV220155,2022-02-24,6800.0,ESS/IVO220036
0,ESS/RV220155,2022-02-24,2800.0,ESS/IVO220037
0,ESS/RV220131,2022-02-15,3400.0,ESS/IVO220038
0,ESS/RV220131,2022-02-15,6800.0,ESS/IVO220039
0,ESS/RV220131,2022-02-15,3400.0,ESS/IVO220040
0,ESS/RV220132,2022-02-15,3400.0,ESS/IVO220041
0,ESS/RV220132,2022-02-15,700.0,ESS/IVO220042
0,ESS/RV220140,2022-02-17,3400.0,ESS/IVO220043
0,ESS/RV220252,2022-03-23,6600.0,ESS/IVO220044
0,ESS/RV220191,2022-03-02,6600.0,ESS/IVO220045
0,ESS/RV220252,2022-03-23,6600.0,ESS/IVO220046
0,ESS/RV220277,2022-04-03,20400.0,ESS/IVO220047
0,ESS/RV220223,2022-03-13,61100.0,ESS/IVO220051
0,ESS/RV220234,2022-03-16,19800.0,ESS/IVO220052
0,ESS/RV220776,2022-10-03,36300.0,ESS/IVO220053
0,ESS/RV220344,2022-04-25,43550.0,ESS/IVO220054
0,ESS/RV220213,2022-03-13,5600.0,ESS/IVO220057
0,ESS/RV220185,2022-03-06,14350.0,ESS/IVO220058
0,ESS/RV220185,2022-03-06,10350.0,ESS/IVO220059
0,ESS/RV220185,2022-03-06,3450.0,ESS/IVO220060
0,ESS/RV220185,2022-03-06,14350.0,ESS/IVO220061
0,ESS/RV220185,2022-03-06,10900.0,ESS/IVO220062
0,ESS/RV220185,2022-03-06,10450.0,ESS/IVO220063
0,ESS/RV220185,2022-03-06,10900.0,ESS/IVO220064
0,ESS/RV220185,2022-03-06,3450.0,ESS/IVO220065
0,ESS/RV220185,2022-03-06,10900.0,ESS/IVO220066
0,ESS/RV220185,2022-03-06,7000.0,ESS/IVO220067
0,ESS/RV220185,2022-03-06,6900.0,ESS/IVO220068
0,ESS/RV220255,2022-03-22,6900.0,ESS/IVO220069
0,ESS/RV220255,2022-03-22,3450.0,ESS/IVO220070
0,ESS/RV220255,2022-03-22,3550.0,ESS/IVO220071
0,ESS/RV220267,2022-02-16,9900.0,ESS/IVO220072
0,ESS/RV220598,2022-07-31,6800.0,ESS/IVO220073
0,ESS/RV220713,2022-09-05,10200.0,ESS/IVO220074
0,ESS/RV220421,2022-05-26,13600.0,ESS/IVO220075
0,ESS/RV220421,2022-05-26,10200.0,ESS/IVO220076
0,ESS/RV220167,2022-02-27,34086.0,ESS/IVO220077
0,ESS/RV220179,2022-03-01,14400.0,ESS/IVO220078
0,ESS/RV220179,2022-03-01,14400.0,ESS/IVO220079
0,ESS/RV220215,2022-03-09,14400.0,ESS/IVO220081
0,ESS/RV220264,2022-03-27,9900.0,ESS/IVO220082
0,ESS/RV220220,2022-03-08,9900.0,ESS/IVO220083
0,ESS/RV220221,2022-03-09,12866.64,ESS/IVO220084
0,ESS/RV220265,2022-03-28,12900.0,ESS/IVO220085
0,ESS/RV220236,2022-03-16,8709.0,ESS/IVO220086
0,ESS/RV220417,2022-05-25,3500.0,ESS/IVO220087
0,ESS/RV220368,2022-05-10,3400.0,ESS/IVO220088
0,ESS/RV220281,2022-04-03,3400.0,ESS/IVO220089
0,ESS/RV220269,2022-03-31,3400.0,ESS/IVO220090
0,ESS/RV220198,2022-03-15,4000.0,ESS/IVO220091
0,ESS/RV220411,2022-06-07,3729.0,ESS/IVO220092
0,ESS/RV220207,2022-03-09,48300.0,ESS/IVO220093
0,ESS/RV220363,2022-05-09,35500.0,ESS/IVO220094
0,ESS/RV220259,2022-03-29,6735.5,ESS/IVO220095
1,ESS/CN220017,2022-08-31,93.5,ESS/IVO220095
0,ESS/RV220289,2022-04-10,3500.0,ESS/IVO220096
0,ESS/RV220165,2022-03-03,7000.0,ESS/IVO220097
0,ESS/RV220194,2022-03-15,7000.0,ESS/IVO220098
0,ESS/RV220760,2022-09-29,7000.0,ESS/IVO220099
0,ESS/CN220001,2022-01-31,280.5,ESS/IVO220100
0,ESS/RV220178,2022-06-28,15500.0,ESS/IVO220102
0,ESS/RV220175,2022-05-23,4000.0,ESS/IVO220103
0,ESS/RV220176,2022-05-23,4000.0,ESS/IVO220104
0,ESS/RV220180,2022-03-03,13400.0,ESS/IVO220105
0,ESS/RV220253,2022-03-23,44700.0,ESS/IVO220106
0,ESS/RV220141,2022-02-20,13400.0,ESS/IVO220107
0,ESS/RV220133,2022-02-15,600.0,ESS/IVO220108
0,ESS/RV220666,2022-08-21,34000.0,ESS/IVO220109
0,ESS/RV220222,2022-03-09,149000.0,ESS/IVO220111
0,ESS/RV220222,2022-03-09,19600.0,ESS/IVO220112
0,ESS/RV220222,2022-03-09,38800.0,ESS/IVO220113
0,ESS/RV220222,2022-03-09,14650.0,ESS/IVO220114
0,ESS/RV220222,2022-03-09,6600.0,ESS/IVO220115
0,ESS/RV220251,2022-03-22,10350.0,ESS/IVO220116
0,ESS/RV220272,2022-04-03,6900.0,ESS/IVO220117
0,ESS/RV220646,2022-08-10,1500.0,ESS/IVO220118
0,ESS/RV220386,2022-05-16,8335.0,ESS/IVO220119
0,ESS/RV220630,2022-08-04,11735.0,ESS/IVO220120
0,ESS/RV220241,2022-03-17,15135.0,ESS/IVO220121
0,ESS/RV220327,2022-04-18,11735.0,ESS/IVO220122
0,ESS/RV220199,2022-03-08,4000.0,ESS/IVO220123
0,ESS/RV220326,2022-04-18,7000.0,ESS/IVO220124
0,ESS/RV220429,2022-05-29,3716.0,ESS/IVO220125
0,ESS/RV220429,2022-05-29,25200.0,ESS/IVO220126
0,ESS/RV220244,2022-03-20,7050.0,ESS/IVO220127
0,ESS/RV230527,2023-10-02,1677.0,ESS/IVO220128
0,ESS/RV220208,2022-03-09,8600.0,ESS/IVO220129
0,ESS/RV220439,2022-05-31,11200.0,ESS/IVO220130
0,ESS/RV220219,2022-03-07,14967.0,ESS/IVO220131
0,ESS/RV220405,2022-05-19,13200.0,ESS/IVO220132
0,ESS/RV220405,2022-05-19,7200.0,ESS/IVO220133
0,ESS/RV230519,2023-09-27,1393.0,ESS/IVO220134
0,ESS/RV230519,2023-09-27,7200.0,ESS/IVO220135
0,ESS/RV230519,2023-09-27,7200.0,ESS/IVO220136
0,ESS/RV220223,2022-03-13,60000.0,ESS/IVO220138
0,ESS/RV220223,2022-03-13,28300.0,ESS/IVO220139
0,ESS/RV220222,2022-03-09,109150.0,ESS/IVO220140
0,ESS/RV220222,2022-03-09,80050.0,ESS/IVO220141
0,ESS/RV220353,2022-04-28,27600.0,ESS/IVO220142
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO220143
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO220144
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO220145
0,ESS/RV220490,2022-06-19,7200.0,ESS/IVO220146
0,ESS/RV220202,2022-03-08,14400.0,ESS/IVO220147
0,ESS/RV220202,2022-03-08,17200.0,ESS/IVO220148
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO220149
0,ESS/RV220202,2022-03-08,8600.0,ESS/IVO220150
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO220151
0,ESS/RV220202,2022-03-08,7200.0,ESS/IVO220152
0,ESS/RV220202,2022-03-08,3600.0,ESS/IVO220153
0,ESS/RV220799,2022-10-11,10540.0,ESS/IVO220154
0,ESS/RV220489,2022-06-19,17200.0,ESS/IVO220155
0,ESS/RV220489,2022-06-19,7200.0,ESS/IVO220156
0,ESS/RV220489,2022-06-19,7200.0,ESS/IVO220157
0,ESS/RV220489,2022-06-19,25200.0,ESS/IVO220158
0,ESS/RV220489,2022-06-19,7200.0,ESS/IVO220159
0,ESS/RV220489,2022-06-19,1277.0,ESS/IVO220160
0,ESS/RV220489,2022-06-19,14400.0,ESS/IVO220161
0,ESS/RV220224,2022-03-14,33554.0,ESS/IVO220162
0,ESS/RV220201,2022-03-08,120200.0,ESS/IVO220163
0,ESS/RV220206,2022-03-09,30600.0,ESS/IVO220164
0,ESS/RV220230,2022-03-15,10500.0,ESS/IVO220165
0,ESS/RV220204,2022-03-09,19800.0,ESS/IVO220166
0,ESS/RV220358,2022-05-08,3400.0,ESS/IVO220167
0,ESS/RV220334,2022-04-05,3400.0,ESS/IVO220168
0,ESS/RV220420,2022-05-26,6800.0,ESS/IVO220169
0,ESS/RV220394,2022-05-18,6800.0,ESS/IVO220170
0,ESS/RV220303,2022-04-14,7000.0,ESS/IVO220171
0,ESS/RV220347,2022-04-26,37400.0,ESS/IVO220172
0,ESS/RV220209,2022-03-10,13600.0,ESS/IVO220173
0,ESS/RV220419,2022-05-31,7200.0,ESS/IVO220174
0,ESS/RV220237,2022-03-17,24200.0,ESS/IVO220175
0,ESS/RV220254,2022-03-23,3450.0,ESS/IVO220176
0,ESS/RV220297,2022-04-10,6500.0,ESS/IVO220177
0,ESS/RV220245,2022-03-16,10200.0,ESS/IVO220178
0,ESS/RV220273,2022-04-03,10200.0,ESS/IVO220179
0,ESS/RV220426,2022-05-29,9900.0,ESS/IVO220180
0,ESS/RV220275,2022-04-03,59050.0,ESS/IVO220181
0,ESS/RV220238,2022-03-17,9750.0,ESS/IVO220182
0,ESS/RV220322,2022-04-17,3100.0,ESS/IVO220183
0,ESS/RV221011,2022-12-31,7200.0,ESS/IVO220184
0,ESS/RV220282,2022-04-06,7000.0,ESS/IVO220185
0,ESS/RV220212,2022-03-13,26000.0,ESS/IVO220186
0,ESS/RV220212,2022-03-13,11200.0,ESS/IVO220187
0,ESS/RV220212,2022-03-13,6800.0,ESS/IVO220188
0,ESS/RV220212,2022-03-13,2800.0,ESS/IVO220189
0,ESS/RV220286,2022-04-10,3400.0,ESS/IVO220190
0,ESS/RV220287,2022-04-10,6800.0,ESS/IVO220191
0,ESS/RV220287,2022-04-10,3400.0,ESS/IVO220192
0,ESS/RV220232,2022-03-15,3400.0,ESS/IVO220193
0,ESS/RV220232,2022-03-15,700.0,ESS/IVO220194
0,ESS/RV220287,2022-04-10,3400.0,ESS/IVO220195
0,ESS/RV220348,2022-04-26,6600.0,ESS/IVO220196
0,ESS/RV220349,2022-04-26,6600.0,ESS/IVO220197
0,ESS/RV220348,2022-04-26,6600.0,ESS/IVO220198
0,ESS/RV220340,2022-04-24,20400.0,ESS/IVO220199
0,ESS/RV220351,2022-04-26,19800.0,ESS/IVO220200
0,ESS/RV220530,2022-07-03,36300.0,ESS/IVO220201
0,ESS/RV220808,2022-12-19,43550.0,ESS/IVO220202
0,ESS/RV220391,2022-05-17,5366.0,ESS/IVO220203
0,ESS/RV230320,2023-06-07,5600.0,ESS/IVO220204
0,ESS/RV220270,2022-03-31,14350.0,ESS/IVO220205
0,ESS/RV220270,2022-03-31,10350.0,ESS/IVO220206
0,ESS/RV220270,2022-03-31,3450.0,ESS/IVO220207
0,ESS/RV220270,2022-03-31,14350.0,ESS/IVO220208
0,ESS/RV220270,2022-03-31,10900.0,ESS/IVO220209
0,ESS/RV220270,2022-03-31,10450.0,ESS/IVO220210
0,ESS/RV220270,2022-03-31,10900.0,ESS/IVO220211
0,ESS/RV220270,2022-03-31,3450.0,ESS/IVO220212
0,ESS/RV220270,2022-03-31,10900.0,ESS/IVO220213
